accident_index,accident_y,speed_limit,vehicle_type,date,day_of_week,accident_severity,road_type,longitude,latitude,number_of_vehicles,time,geometry
2019010211993,2019,30,1,15/10/2019,3,2,6,-0.223206,51.412627,2,16:28:00.000,POINT (523663.6646006979 169675.9211573182)
2019010212000,2019,20,1,15/10/2019,3,2,6,-0.069005,51.470593,2,17:45:00.000,POINT (534216.7885163394 176393.0834104513)
2019010212004,2019,30,1,16/10/2019,4,3,6,-0.209873,51.481147,2,09:25:00.000,POINT (524404.6345735095 177318.1491202327)
2019010212008,2019,30,1,16/10/2019,4,3,6,-0.123073,51.33291,2,07:20:00.000,POINT (530853.7828114124 160984.8828722201)
2019010212014,2019,30,1,15/10/2019,3,3,6,-0.188129,51.478888,1,18:10:00.000,POINT (525920.6619622078 177104.0778982653)
2019010212033,2019,30,1,15/10/2019,3,3,2,-0.1298,51.465221,2,16:29:00.000,POINT (530009.7767114314 175686.1107785131)
2019010212056,2019,30,1,16/10/2019,4,3,6,-0.152928,51.466136,2,08:01:00.000,POINT (528400.7521343245 175747.0894699998)
2019010212062,2019,20,1,16/10/2019,4,2,6,-0.138704,51.455498,2,09:40:00.000,POINT (529418.7893736865 174589.1293735087)
2019010212071,2019,20,1,16/10/2019,4,3,6,-0.11695,51.499691,2,08:55:00.000,POINT (530803.7398934336 179542.1451636654)
2019010212079,2019,20,1,16/10/2019,4,3,6,-0.053259,51.550539,2,08:05:00.000,POINT (535073.8689032737 185312.225873765)
2019010212080,2019,30,1,16/10/2019,4,3,2,-0.15623,51.509947,2,12:21:00.000,POINT (528048.7018143479 180613.2459571265)
2019010212081,2019,30,1,16/10/2019,4,2,1,0.003469,51.47301,2,09:00:00.000,POINT (539242.7757733434 176797.083650912)
2019010212129,2019,30,1,16/10/2019,4,3,6,-0.30461,51.457411,2,16:43:00.000,POINT (517887.5613493741 174522.0108704832)
2019010212138,2019,30,1,16/10/2019,4,3,7,-0.016381,51.603831,2,18:07:00.000,POINT (537469.7937312012 191307.1477891919)
2019010212175,2019,20,1,16/10/2019,4,3,6,-0.144277,51.468212,2,18:00:00.000,POINT (528995.7842147067 175993.1380416146)
2019010212179,2019,20,1,16/10/2019,4,3,6,-0.016791,51.500216,2,08:30:00.000,POINT (537753.832831298 179784.1260759417)
2019010212180,2019,30,1,16/10/2019,4,2,6,-0.172211,51.423849,3,14:44:00.000,POINT (527178.7218484924 171011.0438455322)
2019010212189,2019,30,1,16/10/2019,4,3,6,-0.165737,51.441113,2,08:00:00.000,POINT (527580.7472759646 172942.093737306)
2019010212206,2019,30,1,16/10/2019,4,2,6,-0.217398,51.459526,1,13:55:00.000,POINT (523940.6579438378 174901.0588834798)
2019010212224,2019,20,1,16/10/2019,4,3,2,0.00852,51.466377,2,07:35:00.000,POINT (539613.7814316051 176069.09911259)
2019010212245,2019,20,1,17/10/2019,5,3,3,-0.114187,51.531337,2,08:15:00.000,POINT (530904.8242897639 183066.2239301034)
2019010212248,2019,20,1,17/10/2019,5,2,6,-0.152071,51.40534,2,07:55:00.000,POINT (528630.8051616711 168987.9218102913)
2019010212249,2019,30,1,17/10/2019,5,3,6,-0.189805,51.397197,2,09:08:00.000,POINT (526028.7436634442 168016.9072707231)
2019010212258,2019,20,1,15/10/2019,3,2,6,-0.072707,51.514944,2,20:55:00.000,POINT (533829.831401154 181318.2462765556)
2019010212288,2019,20,1,15/10/2019,3,2,1,-0.02906,51.544425,2,19:25:00.000,POINT (536769.8774237753 184677.2636755499)
2019010212306,2019,20,1,16/10/2019,4,3,1,-0.041639,51.533259,2,23:09:00.000,POINT (535930.914421618 183412.1482224861)
2019010212358,2019,30,1,17/10/2019,5,2,2,-0.15005,51.520191,2,08:30:00.000,POINT (528448.7447142322 181763.2400724941)
2019010212366,2019,20,1,17/10/2019,5,3,6,-0.001906,51.585835,2,06:10:00.000,POINT (538526.8537736756 189333.2418282487)
2019010212401,2019,30,1,17/10/2019,5,3,9,-0.147976,51.449035,2,19:30:00.000,POINT (528792.7967718103 173854.0965345681)
2019010212416,2019,30,1,17/10/2019,5,3,3,0.147306,51.531751,2,18:30:00.000,POINT (549039.9670783542 183612.1742531019)
2019010212440,2019,30,1,17/10/2019,5,2,6,-0.112189,51.510991,2,19:50:00.000,POINT (531101.7741275227 180807.252724893)
2019010212458,2019,30,1,18/10/2019,6,3,3,-0.075205,51.459778,2,06:05:00.000,POINT (533817.805189018 175179.0974134271)
2019010212485,2019,30,1,18/10/2019,6,3,3,-0.064949,51.498035,2,07:06:00.000,POINT (534417.8215539667 179452.1282462425)
2019010212510,2019,20,1,20/09/2019,6,3,2,-0.123098,51.515203,2,06:55:00.000,POINT (530332.7894890893 181256.1718352027)
2019010212534,2019,30,1,17/10/2019,5,3,6,-0.400976,51.444746,2,17:55:00.000,POINT (511223.4635167909 172963.0297629448)
2019010212548,2019,30,1,18/10/2019,6,3,6,-0.19133,51.549359,2,08:30:00.000,POINT (525504.7111302322 184935.2694317871)
2019010212561,2019,30,1,18/10/2019,6,3,3,-0.149983,51.545666,2,15:25:00.000,POINT (528381.7592694784 184596.2838211114)
2019010212568,2019,20,1,18/10/2019,6,3,6,-0.335418,51.428825,2,14:25:00.000,POINT (515819.472071694 171294.0112288644)
2019010212594,2019,20,1,18/10/2019,6,2,2,-0.066891,51.511035,2,18:17:00.000,POINT (534244.8468481972 180894.198949218)
2019010212599,2019,30,1,18/10/2019,6,3,6,-0.218772,51.461202,2,16:45:00.000,POINT (523840.675044201 175085.1143003806)
2019010212605,2019,30,1,18/10/2019,6,2,6,0.166321,51.460635,2,17:40:00.000,POINT (550592.8279859591 175743.0488151434)
2019010212606,2019,30,1,18/10/2019,6,3,6,-0.085051,51.498977,2,20:00:00.000,POINT (533019.8215897842 179520.1870343839)
2019010212631,2019,20,1,18/10/2019,6,3,3,-0.235756,51.541493,2,09:40:00.000,POINT (522445.6566723804 183985.3023082148)
2019010212664,2019,30,1,18/10/2019,6,3,3,-0.120439,51.453732,2,22:51:00.000,POINT (530692.773834859 174425.1520172562)
2019010212687,2019,30,1,23/09/2019,2,3,1,0.152092,51.454377,2,07:30:00.000,POINT (549624.881566871 175018.0250875374)
2019010212694,2019,20,1,18/10/2019,6,3,3,-0.145785,51.526877,2,18:40:00.000,POINT (528725.7924635547 182514.238583378)
2019010212728,2019,30,1,19/10/2019,7,3,6,-0.15461,51.517565,2,10:30:00.000,POINT (528139.7543549549 181463.2305798136)
2019010212754,2019,30,1,19/10/2019,7,3,1,-0.334853,51.421407,2,11:51:00.000,POINT (515877.493678971 170469.986664247)
2019010212777,2019,20,1,19/10/2019,7,2,2,-0.123062,51.488755,2,15:42:00.000,POINT (530410.7070398316 178315.1320966316)
2019010212799,2019,20,1,19/10/2019,7,3,6,-0.093058,51.474216,2,15:55:00.000,POINT (532535.797290718 176752.1912337605)
2019010212802,2019,20,1,19/10/2019,7,3,1,-0.236608,51.504915,2,17:20:00.000,POINT (522484.5975063478 179916.2141451066)
2019010212852,2019,30,1,19/10/2019,7,3,1,0.00963,51.493588,2,22:00:00.000,POINT (539607.8186935505 179097.1028828493)
2019010212864,2019,30,1,20/10/2019,1,3,2,0.00989,51.577693,2,22:53:00.000,POINT (539368.9094309013 188450.230668324)
2019010212874,2019,30,1,18/10/2019,6,3,3,-0.442211,51.455957,2,18:50:00.000,POINT (508331.4153225505 174148.0287701163)
2019010212892,2019,40,1,19/10/2019,7,3,6,-0.010422,51.375036,2,22:00:00.000,POINT (538573.9347896391 165876.0415559201)
2019010212945,2019,20,1,20/10/2019,1,3,2,-0.044412,51.490105,2,07:50:00.000,POINT (535866.8290181173 178608.1806716421)
2019010212946,2019,20,1,20/10/2019,1,3,6,-0.116155,51.596817,2,16:00:00.000,POINT (530580.7511946072 190344.3597110535)
2019010212967,2019,30,1,20/10/2019,1,3,1,-0.127447,51.507215,2,16:30:00.000,POINT (530053.7698193835 180360.1483117779)
2019010212994,2019,20,1,20/10/2019,1,3,6,-0.085004,51.526206,3,15:32:00.000,POINT (532943.8496651801 182548.21588837)
2019010212994,2019,20,1,20/10/2019,1,3,6,-0.085004,51.526206,3,15:32:00.000,POINT (532943.8496651801 182548.21588837)
2019010212998,2019,30,1,20/10/2019,1,3,6,-0.161681,51.43711,1,20:15:00.000,POINT (527873.7943125024 172504.0148404595)
2019010213028,2019,30,1,21/10/2019,2,2,6,-0.176543,51.463898,2,07:05:00.000,POINT (526766.6919665472 175457.1097774167)
2019010213055,2019,20,1,21/10/2019,2,3,6,-0.108217,51.480234,2,07:40:00.000,POINT (531465.7832704838 177394.1010132915)
2019010213115,2019,30,1,20/10/2019,1,3,6,-0.182729,51.494821,2,17:00:00.000,POINT (526251.6525534951 178885.181403427)
2019010213137,2019,30,1,02/10/2019,4,3,2,-0.075832,51.501344,1,18:40:00.000,POINT (533652.7707134817 179800.1840593559)
2019010213141,2019,20,1,21/10/2019,2,3,2,-0.113173,51.517167,1,15:40:00.000,POINT (531015.7872473748 181492.2836278011)
2019010213183,2019,30,1,21/10/2019,2,3,2,-0.119046,51.455742,2,18:10:00.000,POINT (530783.8146759659 174651.15335182)
2019010213191,2019,30,1,21/10/2019,2,2,3,-0.148086,51.535196,2,19:00:00.000,POINT (528542.7660742282 183435.3033388458)
2019010213262,2019,20,1,22/10/2019,3,3,1,-0.256579,51.402895,2,08:55:00.000,POINT (521368.6430706424 168537.9534741284)
2019010213267,2019,30,1,01/10/2019,3,3,6,-0.176037,51.511596,2,08:25:00.000,POINT (526669.6905297088 180762.1819991494)
2019010213270,2019,30,1,21/10/2019,2,3,6,-0.106348,51.522209,2,12:00:00.000,POINT (531474.7975917648 182065.2021151468)
2019010213312,2019,30,1,22/10/2019,3,3,6,-0.224781,51.488505,2,08:50:00.000,POINT (523349.6444080411 178111.1877066497)
2019010213321,2019,30,1,26/08/2019,2,3,6,0.084345,51.603165,2,16:00:00.000,POINT (544446.8787723817 191427.202555001)
2019010213336,2019,30,1,22/10/2019,3,3,6,-0.346821,51.453643,2,08:58:00.000,POINT (514964.4998328795 174035.9560512747)
2019010213338,2019,30,1,22/10/2019,3,3,1,-0.125389,51.494872,2,08:15:00.000,POINT (530231.7392137769 178991.2222601811)
2019010213362,2019,20,1,11/10/2019,6,3,6,-0.377227,51.51144,2,17:30:00.000,POINT (512709.4793354877 180416.1068725431)
2019010213374,2019,30,1,20/10/2019,1,3,7,-0.180859,51.528002,1,23:46:00.000,POINT (526289.7417743839 182578.2731629937)
2019010213381,2019,20,1,01/10/2019,3,3,6,-0.11578,51.397308,2,16:56:00.000,POINT (531177.8169441912 168159.015597695)
2019010213382,2019,30,1,22/10/2019,3,3,6,-0.137307,51.485232,1,17:33:00.000,POINT (529431.7359010717 177898.1044486302)
2019010213419,2019,30,1,22/10/2019,3,2,9,-0.051416,51.510977,1,16:50:00.000,POINT (535318.8145295292 180916.2269301009)
2019010213435,2019,20,1,22/10/2019,3,3,6,-0.021354,51.490662,2,18:30:00.000,POINT (537465.8562008258 178713.1341507713)
2019010213476,2019,30,1,26/09/2019,5,3,9,-0.306374,51.586577,2,19:05:00.000,POINT (517432.578547616 188883.2223286973)
2019010213487,2019,30,1,23/10/2019,4,3,6,-0.11183,51.52281,2,09:30:00.000,POINT (531092.7727439664 182122.2077921788)
2019010213522,2019,30,1,23/10/2019,4,3,6,-0.212705,51.554516,2,08:00:00.000,POINT (524008.7253915051 185472.3287682319)
2019010213526,2019,20,1,22/10/2019,3,3,6,-0.102732,51.540883,2,21:05:00.000,POINT (531671.7978364488 184148.3137369888)
2019010213594,2019,30,1,23/10/2019,4,3,6,-0.193997,51.538465,2,19:20:00.000,POINT (525349.7111571368 183719.2337517146)
2019010213623,2019,20,1,23/10/2019,4,3,6,-0.09325,51.49242,2,18:09:00.000,POINT (532469.7415987132 178776.1745522106)
2019010213624,2019,30,1,23/10/2019,4,3,6,-0.222514,51.445287,1,16:30:00.000,POINT (523623.6804478007 173308.990438359)
2019010213662,2019,30,1,14/10/2019,2,3,6,-0.188768,51.546307,2,18:45:00.000,POINT (525690.7433213905 184600.2670453546)
2019010213669,2019,20,1,22/10/2019,3,2,6,-0.149353,51.524227,2,06:10:00.000,POINT (528485.7486999272 182213.282008099)
2019010213696,2019,20,1,23/10/2019,4,3,1,-0.363334,51.478065,2,07:20:00.000,POINT (513756.5045848842 176726.0610144183)
2019010213726,2019,30,1,28/09/2019,7,2,6,-0.069144,51.473779,2,18:40:00.000,POINT (534197.792357355 176747.1183323108)
2019010213727,2019,30,1,06/10/2019,1,3,6,-0.113839,51.521278,2,15:15:00.000,POINT (530957.7964848322 181948.2496939655)
2019010213759,2019,20,1,23/10/2019,4,3,6,0.001673,51.608156,2,09:00:00.000,POINT (538706.8136184872 191822.1868614787)
2019010213761,2019,30,1,23/10/2019,4,3,6,-0.053315,51.52759,2,19:05:00.000,POINT (535137.8971098507 182760.1278383367)
2019010213801,2019,30,1,24/10/2019,5,3,6,-0.351717,51.565785,2,18:44:00.000,POINT (514343.492891933 186499.2049094369)
2019010213804,2019,30,1,24/10/2019,5,3,6,-0.243808,51.463414,2,15:20:00.000,POINT (522095.6175814538 175289.0976761116)
2019010213842,2019,30,1,24/10/2019,5,3,7,-0.120027,51.530973,2,15:29:00.000,POINT (530500.8094021257 183015.3215826477)
2019010213848,2019,30,1,25/10/2019,6,3,2,-0.138874,51.511831,1,00:00:00.000,POINT (529247.733312836 180853.2374793598)
2019010213866,2019,40,1,25/10/2019,6,3,3,0.048077,51.439496,2,06:00:00.000,POINT (542444.8488759403 173156.0387905049)
2019010213876,2019,20,1,25/10/2019,6,3,6,-0.057546,51.543353,2,09:40:00.000,POINT (534797.8765492898 184505.2187770163)
2019010213879,2019,20,1,14/10/2019,2,3,9,-0.105515,51.547474,2,19:05:00.000,POINT (531459.8311166097 184876.2560438242)
2019010213903,2019,20,1,24/10/2019,5,3,6,-0.137515,51.428123,2,18:30:00.000,POINT (529578.7904496957 171547.0625801017)
2019010213909,2019,20,1,25/10/2019,6,3,6,-0.142128,51.451631,2,07:01:00.000,POINT (529191.8173835006 174153.0688414505)
2019010213923,2019,20,1,25/10/2019,6,3,6,-0.027235,51.57193,2,11:06:00.000,POINT (536813.9133102722 187739.307966761)
2019010213927,2019,20,1,25/10/2019,6,3,6,-0.125325,51.517487,1,13:35:00.000,POINT (530171.7662531969 181506.2000895409)
2019010213931,2019,30,1,01/10/2019,3,3,9,0.120544,51.460366,2,17:29:00.000,POINT (547413.8531292928 175620.0586224342)
2019010213932,2019,20,1,24/10/2019,5,3,6,-0.062993,51.560115,2,18:22:00.000,POINT (534370.8178421061 186359.1918999895)
2019010213953,2019,30,1,25/10/2019,6,3,6,-0.174588,51.48331,2,09:30:00.000,POINT (526848.6759764856 177619.1750994254)
2019010213968,2019,30,1,25/10/2019,6,3,2,-0.143198,51.509345,2,16:17:00.000,POINT (528954.7108707258 180569.1638631107)
2019010213978,2019,30,1,24/10/2019,5,3,6,-0.048035,51.476118,2,19:42:00.000,POINT (535656.787609179 177046.087656712)
2019010213985,2019,30,1,25/10/2019,6,3,1,0.118429,51.504173,2,18:00:00.000,POINT (547125.9697820772 180487.1124613367)
2019010213986,2019,20,1,25/10/2019,6,3,6,-0.09984,51.583317,2,17:18:00.000,POINT (531749.7336963044 188872.3471708323)
2019010213997,2019,20,1,15/10/2019,3,3,2,-0.114773,51.527273,2,10:55:00.000,POINT (530875.8247630362 182613.2450250207)
2019010214003,2019,20,1,25/10/2019,6,2,3,-0.077302,51.530055,2,20:00:00.000,POINT (533466.8604080384 182990.2474562519)
2019010214017,2019,30,1,25/10/2019,6,3,6,-0.343543,51.588205,2,18:29:00.000,POINT (514853.5401439935 189005.2772950741)
2019010214019,2019,30,1,25/10/2019,6,3,6,-0.185847,51.483053,2,17:30:00.000,POINT (526067.6458461607 177571.1653156698)
2019010214020,2019,20,1,25/10/2019,6,2,6,-0.045392,51.557081,2,21:00:00.000,POINT (535599.8374437812 186054.2618105979)
2019010214105,2019,20,1,26/10/2019,7,3,6,-0.205849,51.445681,2,09:05:00.000,POINT (524780.6642061847 173381.0359628305)
2019010214106,2019,30,1,21/09/2019,7,3,6,-0.165319,51.460872,2,18:25:00.000,POINT (527554.7602377424 175140.0808883122)
2019010214149,2019,20,1,26/10/2019,7,3,9,-0.206254,51.54725,2,23:20:00.000,POINT (524475.7509157247 184675.2588577688)
2019010214152,2019,20,1,26/10/2019,7,3,6,-0.093852,51.484183,2,13:00:00.000,POINT (532451.8021725985 177859.1103396924)
2019010214170,2019,30,1,25/10/2019,6,2,6,0.017403,51.376521,2,13:15:00.000,POINT (540505.8744241707 166094.0878383468)
2019010214174,2019,20,1,26/10/2019,7,3,6,-0.471203,51.507101,2,13:32:00.000,POINT (506198.421087334 179793.1831422148)
2019010214188,2019,50,1,26/10/2019,7,3,6,-0.204686,51.499898,2,16:00:00.000,POINT (524713.6622935625 179412.1576089834)
2019010214224,2019,30,1,22/10/2019,3,2,6,-0.182159,51.485253,1,12:00:00.000,POINT (526317.6393288519 177822.1650303815)
2019010214228,2019,30,1,26/10/2019,7,3,6,-0.101811,51.530787,2,19:20:00.000,POINT (531764.7937291237 183027.2596854016)
2019010214257,2019,30,1,27/10/2019,1,3,1,-0.167599,51.530071,2,00:08:00.000,POINT (527203.7503635131 182831.3057454699)
2019010214325,2019,30,1,27/10/2019,1,3,6,-0.030429,51.568494,2,11:50:00.000,POINT (536602.8732796847 187351.2475945025)
2019010214330,2019,30,1,27/10/2019,1,3,1,0.045345,51.413788,2,13:10:00.000,POINT (542334.7907746034 170292.0172931727)
2019010214337,2019,30,1,22/10/2019,3,3,9,-0.01323,51.457853,2,13:05:00.000,POINT (538128.8202665155 175080.0099270011)
2019010214344,2019,20,1,25/10/2019,6,3,6,-0.117043,51.541455,2,10:55:00.000,POINT (530677.7765008765 184186.2816673115)
2019010214349,2019,20,1,27/10/2019,1,2,6,-0.057011,51.532553,2,14:48:00.000,POINT (534866.8715202287 183305.2125952801)
2019010214363,2019,20,1,27/10/2019,1,3,1,-0.19977,51.44985,2,14:30:00.000,POINT (525191.6983010699 173855.0066531716)
2019010214378,2019,50,1,27/10/2019,1,3,3,-0.066783,51.514954,2,18:10:00.000,POINT (534240.8282755557 181330.2000162003)
2019010214389,2019,30,1,24/10/2019,5,3,1,0.000685,51.476187,2,18:30:00.000,POINT (539039.7836579449 177145.0825722418)
2019010214447,2019,30,1,27/10/2019,1,3,6,-0.260819,51.541129,2,23:14:00.000,POINT (520708.6397684205 183903.2087734392)
2019010214464,2019,30,1,28/10/2019,2,3,6,-0.088503,51.484312,1,07:35:00.000,POINT (532822.8097078899 177883.1384661018)
2019010214468,2019,30,1,28/10/2019,2,3,6,-0.173752,51.458792,2,08:35:00.000,POINT (526974.7185690537 174894.1366417996)
2019010214469,2019,30,1,26/10/2019,7,3,1,-0.104481,51.498789,2,17:45:00.000,POINT (531671.7707222279 179464.1781142152)
2019010214489,2019,20,1,27/10/2019,1,2,6,-0.077791,51.522896,2,14:30:00.000,POINT (533453.8578837389 182193.2538246623)
2019010214499,2019,30,1,27/10/2019,1,3,6,-0.183588,51.493135,2,12:45:00.000,POINT (526196.6773972396 178696.2116073862)
2019010214552,2019,20,1,28/10/2019,2,3,6,-0.194977,51.553408,2,10:50:00.000,POINT (525240.7461047581 185379.2931590952)
2019010214572,2019,30,1,28/10/2019,2,3,6,-0.038272,51.565298,2,07:45:00.000,POINT (536068.8765129306 186981.2316407953)
2019010214587,2019,20,1,11/10/2019,6,3,6,-0.073251,51.517075,2,08:30:00.000,POINT (533785.8474971633 181554.2254696272)
2019010214615,2019,30,1,28/10/2019,2,3,3,-0.197067,51.508954,2,17:43:00.000,POINT (525217.669909515 180432.2216134582)
2019010214641,2019,30,1,28/10/2019,2,3,6,-0.134761,51.550758,2,12:35:00.000,POINT (529422.770265142 185189.3385200161)
2019010214642,2019,20,1,28/10/2019,2,3,1,-0.219433,51.488612,2,18:25:00.000,POINT (523720.6386460025 178132.103023283)
2019010214663,2019,30,1,26/10/2019,7,3,6,-0.187715,51.479152,2,15:00:00.000,POINT (525948.6830975085 177134.1471596496)
2019010214664,2019,20,1,28/10/2019,2,3,6,-0.131735,51.5549,3,18:40:00.000,POINT (529620.7956272004 185655.3006604416)
2019010214676,2019,20,1,07/10/2019,2,3,1,0.084916,51.593883,2,18:36:00.000,POINT (544515.8626524515 190396.1559794944)
2019010214715,2019,20,1,29/10/2019,3,2,6,-0.087379,51.533187,2,07:50:00.000,POINT (532758.8110341063 183320.2164162985)
2019010214717,2019,30,1,28/10/2019,2,3,6,-0.012694,51.590029,2,20:13:00.000,POINT (537766.8386079154 189779.2566056421)
2019010214721,2019,30,1,29/10/2019,3,3,6,-0.190332,51.489444,2,08:57:00.000,POINT (525738.6726380328 178274.1630670002)
2019010214728,2019,30,1,22/10/2019,3,3,6,-0.30372,51.375359,2,08:38:00.000,POINT (518160.5856362955 165398.9136698195)
2019010214734,2019,30,1,04/10/2019,6,3,9,-0.224664,51.505966,2,20:05:00.000,POINT (523310.6749425647 180053.127985774)
2019010214757,2019,20,1,29/10/2019,3,3,6,-0.24915,51.50664,2,11:45:00.000,POINT (521609.5941279199 180087.1476593153)
2019010214813,2019,20,1,14/10/2019,2,3,3,-0.119448,51.55795,2,17:05:00.000,POINT (530463.8460214683 186016.3020983348)
2019010214816,2019,30,1,29/10/2019,3,3,6,-0.11898,51.475579,2,17:37:00.000,POINT (530731.738084995 176857.196728689)
2019010214840,2019,30,1,29/10/2019,3,3,2,-0.07073,51.513985,1,16:40:00.000,POINT (533969.8135783365 181215.2173475265)
2019010214866,2019,30,1,29/10/2019,3,3,6,-0.316222,51.555642,2,15:49:00.000,POINT (516829.5534357211 185427.2739488026)
2019010214874,2019,20,1,29/10/2019,3,3,1,-0.041327,51.533155,2,19:25:00.000,POINT (535952.8628449935 183401.1624349013)
2019010214876,2019,30,1,29/10/2019,3,3,6,-0.163684,51.432735,2,16:55:00.000,POINT (527746.7753056615 172014.0117788217)
2019010214897,2019,30,1,29/10/2019,3,3,6,-0.236338,51.504065,2,22:05:00.000,POINT (522505.6130818572 179822.1414714205)
2019010214934,2019,20,1,30/10/2019,4,3,6,-0.192998,51.526544,2,08:37:00.000,POINT (525451.7312022467 182395.2724562078)
2019010214936,2019,30,1,30/10/2019,4,3,6,-0.27477,51.464305,2,08:35:00.000,POINT (519942.5639503158 175337.0627911211)
2019010214941,2019,20,1,30/10/2019,4,3,3,-0.045817,51.504409,2,17:00:00.000,POINT (535726.8262506109 180196.2101659258)
2019010214946,2019,40,1,24/10/2019,5,3,6,-0.090464,51.491511,2,18:04:00.000,POINT (532665.7760434649 178680.1325889222)
2019010214959,2019,30,1,30/10/2019,4,3,6,-0.091781,51.494132,2,07:15:00.000,POINT (532566.7533834546 178969.2107201528)
2019010214973,2019,30,1,30/10/2019,4,3,3,-0.119258,51.475466,2,08:20:00.000,POINT (530712.7555547415 176844.1349060151)
2019010214987,2019,30,1,30/10/2019,4,2,1,-0.443818,51.458208,2,14:20:00.000,POINT (508214.4493288642 174395.9818138067)
2019010214996,2019,30,1,30/10/2019,4,1,6,-0.026135,51.444015,2,06:39:00.000,POINT (537273.7859583283 173516.9688603515)
2019010215025,2019,30,1,30/10/2019,4,3,6,-0.070445,51.588925,2,16:47:00.000,POINT (533769.7404483531 189549.3166672376)
2019010215051,2019,30,1,30/10/2019,4,3,3,-0.115889,51.524359,3,19:38:00.000,POINT (530806.7577394503 182287.2038767692)
2019010215074,2019,40,1,30/10/2019,4,3,1,0.037284,51.593551,2,19:20:00.000,POINT (541217.8099834317 190266.2100408344)
2019010215076,2019,20,1,30/10/2019,4,3,6,-0.153777,51.513946,2,19:30:00.000,POINT (528207.7009033903 181062.241290872)
2019010215079,2019,30,1,30/10/2019,4,3,6,-0.335611,51.596671,2,11:30:00.000,POINT (515381.5886358173 189959.2405434726)
2019010215086,2019,20,1,30/10/2019,4,3,9,0.010983,51.567801,2,20:00:00.000,POINT (539474.8942967711 187352.2983394929)
2019010215092,2019,30,1,31/10/2019,5,3,6,0.056277,51.527797,2,05:10:00.000,POINT (542738.9161351172 182991.0992281854)
2019010215096,2019,30,1,30/10/2019,4,3,9,-0.135479,51.517316,1,13:45:00.000,POINT (529467.7671445793 181469.1857706154)
2019010215111,2019,20,1,31/10/2019,5,3,2,-0.136734,51.539881,2,07:54:00.000,POINT (529316.7932112259 183976.2841996115)
2019010215115,2019,20,1,30/10/2019,4,3,2,-0.10434,51.535153,2,19:35:00.000,POINT (531576.8037804881 183508.2263864481)
2019010215121,2019,30,1,31/10/2019,5,3,1,-0.056125,51.49887,1,08:15:00.000,POINT (535027.8193197713 179561.2104962466)
2019010215125,2019,30,1,31/10/2019,5,3,1,-0.074678,51.426118,2,08:46:00.000,POINT (533952.7943005412 171437.0152378447)
2019010215151,2019,30,1,31/10/2019,5,3,6,-0.205749,51.475751,2,08:25:00.000,POINT (524705.692140368 176725.101494853)
2019010215157,2019,30,1,30/10/2019,4,3,2,-0.060259,51.566059,2,06:25:00.000,POINT (534542.7909520082 187025.2076120314)
2019010215186,2019,30,1,31/10/2019,5,3,1,0.001827,51.476284,2,11:20:00.000,POINT (539118.7909167141 177158.0366827346)
2019010215189,2019,40,1,30/10/2019,4,3,3,-0.072719,51.576462,2,19:30:00.000,POINT (533648.753840295 188159.2272117991)
2019010215202,2019,30,1,31/10/2019,5,3,3,-0.018716,51.510959,2,13:40:00.000,POINT (537587.8870672387 180975.1485042364)
2019010215225,2019,20,1,21/10/2019,2,3,3,-0.200772,51.508543,2,14:05:00.000,POINT (524961.690629242 180380.1896651149)
2019010215234,2019,60,1,23/10/2019,4,3,2,-0.195051,51.458573,2,19:00:00.000,POINT (525495.6858904876 174833.1033601862)
2019010215237,2019,30,1,25/10/2019,6,3,6,0.004659,51.631683,2,22:07:00.000,POINT (538841.7893889254 194444.1351404272)
2019010215241,2019,30,1,30/10/2019,4,3,9,-0.100538,51.522916,2,18:15:00.000,POINT (531875.8108551658 182154.2695588903)
2019010215267,2019,20,1,31/10/2019,5,3,9,0.190168,51.518432,2,06:40:00.000,POINT (552057.0138927685 182219.2476116922)
2019010215268,2019,30,1,31/10/2019,5,3,1,-0.215836,51.501777,2,20:05:00.000,POINT (523934.6772710633 179602.1890050918)
2019010215268,2019,30,1,31/10/2019,5,3,1,-0.215836,51.501777,2,20:05:00.000,POINT (523934.6772710633 179602.1890050918)
2019010215270,2019,30,1,31/10/2019,5,2,6,-0.35831,51.575823,2,13:40:00.000,POINT (513861.4838693372 187605.2292345057)
2019010215272,2019,30,1,31/10/2019,5,3,6,-0.062422,51.619726,1,17:04:00.000,POINT (534234.6963441911 192989.2140488109)
2019010215273,2019,30,1,29/10/2019,3,3,6,-0.070045,51.539378,2,16:15:00.000,POINT (533942.8583202499 184040.2460776436)
2019010215298,2019,30,1,31/10/2019,5,3,6,-0.33447,51.475428,2,17:30:00.000,POINT (515767.5384919135 176478.0062569751)
2019010215327,2019,30,1,30/10/2019,4,2,6,-0.071294,51.586933,2,18:15:00.000,POINT (533716.7738775137 189326.2464187648)
2019010215353,2019,30,1,01/11/2019,6,3,6,-0.151134,51.485604,2,08:45:00.000,POINT (528470.6955049795 177915.1380039075)
2019010215359,2019,20,1,24/10/2019,5,3,6,-0.118733,51.491734,2,19:15:00.000,POINT (530702.7282076918 178654.1200118119)
2019010215378,2019,20,1,01/11/2019,6,3,6,-0.11175,51.479077,2,08:00:00.000,POINT (531223.7827975414 177259.1067181753)
2019010215378,2019,20,1,01/11/2019,6,3,6,-0.11175,51.479077,2,08:00:00.000,POINT (531223.7827975414 177259.1067181753)
