accident_index,accident_y,speed_limit,vehicle_type,date,day_of_week,accident_severity,road_type,longitude,latitude,number_of_vehicles,time,geometry
2020010258247,2020,30,1,24/07/2020,6,3,6,-0.160134,51.435521,2,08:00:00.000,POINT (527985.7519921274 172330.0129167912)
2020010258248,2020,30,1,23/07/2020,5,3,6,-0.287933,51.413384,2,18:14:00.000,POINT (519160.5631640293 169652.9666558304)
2020010258249,2020,30,1,23/07/2020,5,2,7,-0.126674,51.484254,2,05:45:00.000,POINT (530172.7568690971 177808.1842845342)
2020010258253,2020,20,1,24/07/2020,6,3,6,-0.086771,51.588599,2,11:30:00.000,POINT (532639.7747949969 189483.3403932986)
2020010258261,2020,20,1,24/07/2020,6,3,2,-0.144535,51.538125,1,12:35:00.000,POINT (528780.7781952741 183767.2601632553)
2020010258280,2020,30,1,24/07/2020,6,3,1,-0.25518,51.642857,2,08:40:00.000,POINT (520829.6771962491 195225.3486806073)
2020010258283,2020,20,1,24/07/2020,6,3,6,-0.067285,51.553478,2,13:16:00.000,POINT (534092.8241029502 185613.2642515334)
2020010258297,2020,20,1,24/07/2020,6,3,6,-0.287158,51.414119,2,13:38:00.000,POINT (519212.5459798808 169735.9608118851)
2020010258305,2020,30,1,24/07/2020,6,3,6,-0.104507,51.503709,2,16:25:00.000,POINT (531655.7974823295 180011.2500469419)
2020010258333,2020,40,1,24/07/2020,6,2,6,-0.321733,51.48468,2,18:03:00.000,POINT (516628.4840134255 177527.075214688)
2020010258348,2020,40,1,23/07/2020,5,3,6,-0.130412,51.516444,2,17:50:00.000,POINT (529821.7939748883 181381.1855190021)
2020010258353,2020,30,1,24/07/2020,6,2,6,-0.013557,51.481474,2,19:30:00.000,POINT (538034.8454464765 177706.0750630165)
2020010258358,2020,30,1,24/07/2020,6,3,6,-0.28965,51.54104,2,18:16:00.000,POINT (518709.5797772534 183846.1771033338)
2020010258363,2020,20,1,24/07/2020,6,3,9,-0.140735,51.517786,2,15:10:00.000,POINT (529101.7766819 181512.1734217762)
2020010258392,2020,30,1,24/07/2020,6,3,1,0.029777,51.490184,2,22:03:00.000,POINT (541016.8162933864 178757.1634135148)
2020010258394,2020,30,1,25/07/2020,7,3,6,0.031488,51.409712,1,04:13:00.000,POINT (541383.7964104766 169811.9645124019)
2020010258415,2020,20,1,25/07/2020,7,2,3,-0.010652,51.487657,2,09:30:00.000,POINT (538217.8663067189 178399.1096611906)
2020010258440,2020,30,1,25/07/2020,7,3,6,-0.124472,51.470523,2,08:55:00.000,POINT (530364.7552919752 176285.1721027941)
2020010258447,2020,30,1,25/07/2020,7,3,3,-0.173125,51.599804,2,11:40:00.000,POINT (526626.7446493739 190576.3824323669)
2020010258497,2020,30,1,25/07/2020,7,2,6,-0.117764,51.433032,2,16:00:00.000,POINT (530937.7706524269 172128.0394769687)
2020010258508,2020,30,1,24/07/2020,6,3,6,-0.037482,51.478397,2,21:39:00.000,POINT (536382.8160633919 177319.1057762369)
2020010258528,2020,30,1,24/07/2020,6,2,2,-0.112248,51.482017,2,19:30:00.000,POINT (531180.773035335 177585.1510729192)
2020010258562,2020,30,1,26/07/2020,1,2,6,-0.201789,51.392193,2,08:16:00.000,POINT (525208.7479887578 167439.9314613852)
2020010258565,2020,20,1,25/07/2020,7,3,6,-0.039339,51.53109,2,20:00:00.000,POINT (536096.8951504696 183175.2224168387)
2020010258573,2020,20,1,26/07/2020,1,3,2,-0.14237,51.536751,2,12:40:00.000,POINT (528934.7977334002 183618.275811947)
2020010258575,2020,30,1,26/07/2020,1,2,1,0.036431,51.594159,2,07:50:00.000,POINT (541156.8453285691 190332.1747800839)
2020010258583,2020,30,1,26/07/2020,1,3,6,-0.099169,51.405106,2,15:33:00.000,POINT (532310.8278866687 169055.9962655007)
2020010258584,2020,20,1,26/07/2020,1,3,2,-0.340214,51.58091,2,16:05:00.000,POINT (515102.5695361614 188199.2476988421)
2020010258586,2020,20,1,26/07/2020,1,2,2,-0.133533,51.512735,1,16:28:00.000,POINT (529615.7737743488 180963.2037498162)
2020010258592,2020,30,1,26/07/2020,1,3,1,-0.420051,51.583217,2,14:25:00.000,POINT (509565.4782957975 188333.2661810236)
2020010258594,2020,20,1,26/07/2020,1,3,6,-0.137032,51.468286,2,16:05:00.000,POINT (529498.7756203434 176014.1437631868)
2020010258597,2020,30,1,26/07/2020,1,2,6,-0.07758,51.42175,2,17:43:00.000,POINT (533763.7962105323 170945.99082649)
2020010258606,2020,30,1,25/07/2020,7,3,6,-0.266838,51.465429,2,17:50:00.000,POINT (520490.578037281 175475.0657066688)
2020010258633,2020,30,1,26/07/2020,1,3,6,-0.055682,51.514339,2,21:19:00.000,POINT (535012.8675380138 181282.2164501234)
2020010258638,2020,40,1,26/06/2020,6,3,9,-0.212754,51.505426,2,16:20:00.000,POINT (524138.673746283 180013.1927409579)
2020010258667,2020,30,1,25/07/2020,7,3,9,-0.199176,51.448133,2,19:00:00.000,POINT (525237.6654559451 173665.0849185993)
2020010258676,2020,20,1,26/07/2020,1,3,2,-0.328262,51.446708,1,08:58:00.000,POINT (516271.5544455996 173294.0135275719)
2020010258679,2020,20,1,24/07/2020,6,3,6,-0.089402,51.473841,1,18:50:00.000,POINT (532790.7775633793 176717.1089778282)
2020010258693,2020,20,1,26/07/2020,1,3,2,-0.372197,51.437813,1,22:10:00.000,POINT (513240.5200516266 172236.0861085789)
2020010258694,2020,20,1,26/07/2020,1,3,6,-0.0441,51.464748,2,15:20:00.000,POINT (535963.8149166291 175789.0179791654)
2020010258697,2020,20,1,26/07/2020,1,3,6,-0.026691,51.508846,2,19:30:00.000,POINT (537040.8467385138 180725.2269890704)
2020010258711,2020,30,1,27/07/2020,2,3,6,-0.17696,51.485586,3,07:55:00.000,POINT (526677.6803902247 177868.1712391752)
2020010258724,2020,30,1,24/07/2020,6,3,6,0.104313,51.397618,2,17:25:00.000,POINT (546486.7953561397 168610.0436741695)
2020010258728,2020,20,1,27/07/2020,2,3,6,-0.081021,51.541042,2,08:00:00.000,POINT (533176.8612216027 184205.265033568)
2020010258734,2020,20,1,26/07/2020,1,3,6,-0.137909,51.461942,2,13:26:00.000,POINT (529455.8020174957 175307.1236862528)
2020010258787,2020,20,1,27/07/2020,2,3,6,-0.121782,51.559444,2,12:30:00.000,POINT (530297.7905318019 186178.2837364879)
2020010258815,2020,30,1,26/07/2020,1,2,9,0.054438,51.533072,2,11:20:00.000,POINT (542594.8860999345 183574.1013931827)
2020010258846,2020,20,1,27/07/2020,2,3,6,-0.319287,51.510435,2,19:03:00.000,POINT (516732.5560507425 180395.0770934909)
2020010258866,2020,30,1,28/07/2020,3,3,6,-0.039656,51.505601,2,06:11:00.000,POINT (536150.8430458086 180340.1973544321)
2020010258867,2020,30,1,25/07/2020,7,3,2,-0.013266,51.461685,2,14:55:00.000,POINT (538114.7591493819 175506.0640702709)
2020010258873,2020,30,1,22/07/2020,4,3,6,-0.096667,51.541081,2,19:00:00.000,POINT (532091.7966432126 184181.2571585721)
2020010258888,2020,30,1,28/07/2020,3,3,6,-0.082524,51.598277,2,10:30:00.000,POINT (532905.739439179 190567.2828260345)
2020010258889,2020,30,1,28/07/2020,3,2,6,-0.12152,51.473335,2,10:36:00.000,POINT (530561.7533598929 176603.1294537727)
2020010258928,2020,20,1,28/07/2020,3,3,2,-0.044525,51.490151,2,06:40:00.000,POINT (535858.8478279785 178613.0864029803)
2020010258935,2020,30,1,28/07/2020,3,3,3,-0.077312,51.502789,1,08:55:00.000,POINT (533545.8317337115 179958.1725091682)
2020010258939,2020,30,1,27/07/2020,2,3,6,0.090714,51.45181,2,22:30:00.000,POINT (545368.8884392942 174609.0551295416)
2020010258947,2020,20,1,28/07/2020,3,2,6,-0.070104,51.540359,1,13:25:00.000,POINT (533935.888949079 184149.2284141258)
2020010258964,2020,40,1,28/07/2020,3,2,7,0.042298,51.347601,2,16:35:00.000,POINT (542327.9449137307 162926.1947514428)
2020010258973,2020,20,1,28/07/2020,3,2,6,0.097762,51.486235,2,06:05:00.000,POINT (545748.8927533026 178451.0960669614)
2020010258986,2020,20,1,28/07/2020,3,3,6,-0.282656,51.449403,1,16:50:00.000,POINT (519433.6415248889 173667.0166898653)
2020010258998,2020,20,1,28/07/2020,3,2,6,-0.189307,51.532728,2,19:45:00.000,POINT (525690.7452980112 183089.291404612)
2020010259017,2020,20,1,27/07/2020,2,3,7,-0.08587,51.43435,1,08:45:00.000,POINT (533150.8295165186 172332.0405249228)
2020010259033,2020,20,1,28/07/2020,3,2,3,-0.350721,51.436082,2,17:57:00.000,POINT (514737.4974618424 172076.9713979503)
2020010259046,2020,30,1,22/07/2020,4,3,6,-0.009165,51.480797,1,19:35:00.000,POINT (538341.8448620737 177639.0752817052)
2020010259067,2020,30,1,29/07/2020,4,3,6,-0.122446,51.506533,2,08:25:00.000,POINT (530402.7621959924 180293.1987836248)
2020010259067,2020,30,1,29/07/2020,4,3,6,-0.122446,51.506533,2,08:25:00.000,POINT (530402.7621959924 180293.1987836248)
2020010259070,2020,20,1,29/07/2020,4,3,6,-0.087903,51.461137,2,10:21:00.000,POINT (532931.765137126 175307.1140218113)
2020010259081,2020,30,1,28/07/2020,3,3,2,-0.158478,51.524226,2,19:15:00.000,POINT (527852.7514385738 182197.2006852974)
2020010259093,2020,30,1,15/07/2020,4,3,2,-0.079745,51.497712,2,10:00:00.000,POINT (533391.7888486817 179389.1640123716)
2020010259099,2020,30,1,28/07/2020,3,3,6,-0.094391,51.480928,2,16:20:00.000,POINT (532423.8006289268 177496.1719300694)
2020010259102,2020,30,1,29/07/2020,4,3,6,-0.04544,51.521956,2,07:30:00.000,POINT (535700.8733706562 182148.1758753759)
2020010259109,2020,30,1,29/07/2020,4,3,6,0.096717,51.369823,2,13:45:00.000,POINT (546046.8198256467 165504.1528981403)
2020010259112,2020,30,1,29/07/2020,4,2,6,-0.002848,51.467839,2,14:20:00.000,POINT (538819.7672076633 176210.0786455793)
2020010259112,2020,30,1,29/07/2020,4,2,6,-0.002848,51.467839,2,14:20:00.000,POINT (538819.7672076633 176210.0786455793)
2020010259121,2020,20,1,29/07/2020,4,2,2,-0.130381,51.464736,3,15:50:00.000,POINT (529970.797753156 175631.1469983906)
2020010259127,2020,30,1,24/07/2020,6,2,6,0.0339,51.406388,2,18:30:00.000,POINT (541561.7905930139 169446.9904648375)
2020010259135,2020,30,1,29/07/2020,4,2,6,-0.105586,51.683855,2,15:55:00.000,POINT (531061.7521574068 200042.3697292051)
2020010259136,2020,30,1,29/07/2020,4,3,6,-0.219122,51.504345,2,07:15:00.000,POINT (523699.6658431041 179882.2085895059)
2020010259137,2020,20,1,27/07/2020,2,3,9,0.00248,51.587756,3,13:18:00.000,POINT (538824.8411301536 189555.1760867379)
2020010259148,2020,30,1,29/07/2020,4,3,6,-0.117353,51.513322,2,17:30:00.000,POINT (530736.7776645102 181057.2372232808)
2020010259149,2020,30,1,29/07/2020,4,3,6,-0.220267,51.561079,2,18:46:00.000,POINT (523466.7354139657 186189.3882679299)
2020010259162,2020,30,1,29/07/2020,4,3,1,-0.436183,51.487476,2,18:15:00.000,POINT (508675.3696193299 177662.080148295)
2020010259171,2020,20,1,29/07/2020,4,3,6,-0.187417,51.44341,2,18:59:00.000,POINT (526067.7455838301 173160.0252257212)
2020010259172,2020,30,1,29/07/2020,4,2,6,-0.268711,51.601414,2,19:14:00.000,POINT (520002.651483667 190594.3095922824)
2020010259177,2020,20,1,29/07/2020,4,3,6,-0.071829,51.524803,2,19:10:00.000,POINT (533861.8605874437 182416.1996454886)
2020010259183,2020,30,1,29/07/2020,4,3,2,-0.069456,51.516158,2,15:05:00.000,POINT (534051.8348349233 181459.1920130706)
2020010259219,2020,20,1,29/07/2020,4,3,6,-0.156557,51.515051,2,23:45:00.000,POINT (528011.7138536725 181180.2591342312)
2020010259224,2020,20,1,29/07/2020,4,3,6,-0.102132,51.545585,2,22:41:00.000,POINT (531699.8384875928 184672.2725961368)
2020010259235,2020,20,1,29/07/2020,4,2,6,-0.078732,51.562191,2,20:24:00.000,POINT (533273.8115091635 186561.273316876)
2020010259247,2020,30,1,17/07/2020,6,2,6,-0.293634,51.46958,1,07:30:00.000,POINT (518618.5640489592 175892.9707704369)
2020010259249,2020,30,1,25/07/2020,7,3,6,-0.292935,51.524146,2,09:00:00.000,POINT (518525.6115414687 181962.1406881394)
2020010259251,2020,30,1,30/07/2020,5,3,6,-0.14501,51.398619,2,10:25:00.000,POINT (529140.8158598365 168252.9396713037)
2020010259256,2020,20,1,28/07/2020,3,2,6,-0.12735,51.418492,2,11:00:00.000,POINT (530312.788731975 170494.0875791242)
2020010259264,2020,20,1,30/07/2020,5,2,6,-0.059411,51.492413,2,07:15:00.000,POINT (534818.7821490212 178837.1257694638)
2020010259265,2020,30,1,30/07/2020,5,3,3,-0.35069,51.436154,2,07:55:00.000,POINT (514739.4718940365 172085.0266714502)
2020010259269,2020,20,1,29/07/2020,4,3,6,-0.08021,51.530849,2,16:20:00.000,POINT (533262.843720663 183073.2462117183)
2020010259278,2020,30,1,29/07/2020,4,2,3,-0.00417,51.551612,2,21:05:00.000,POINT (538473.8898882752 185523.2700269064)
2020010259281,2020,30,1,29/07/2020,4,3,3,-0.103559,51.478307,2,08:30:00.000,POINT (531794.7681061439 177188.1809853631)
2020010259297,2020,20,1,20/07/2020,2,3,9,-0.223869,51.503086,2,12:50:00.000,POINT (523373.6181540156 179734.1969526468)
2020010259316,2020,20,1,30/07/2020,5,2,6,-0.027477,51.548004,2,08:30:00.000,POINT (536868.90677874 185078.2164897177)
2020010259317,2020,20,1,28/05/2020,5,2,2,-0.130223,51.48905,2,07:40:00.000,POINT (529912.7270827763 178335.2153105431)
2020010259318,2020,30,1,30/07/2020,5,3,6,-0.049955,51.548532,2,14:28:00.000,POINT (535308.8819060076 185095.143323493)
2020010259341,2020,30,1,29/07/2020,4,3,6,0.125964,51.480008,2,16:40:00.000,POINT (547726.9298039002 177815.1448812507)
2020010259342,2020,30,1,30/07/2020,5,3,6,-0.0999,51.499111,2,10:50:00.000,POINT (531988.7996436586 179508.229340222)
2020010259347,2020,30,1,30/07/2020,5,3,6,-0.038915,51.475219,2,08:20:00.000,POINT (536292.7763649852 176963.0408183901)
2020010259358,2020,20,1,30/07/2020,5,3,6,-0.065797,51.589585,2,16:48:00.000,POINT (534089.7685845734 189631.2197779259)
2020010259360,2020,20,1,30/07/2020,5,3,1,-0.039493,51.540265,2,18:00:00.000,POINT (536058.8717143242 184195.2201111591)
2020010259373,2020,30,1,30/07/2020,5,3,6,-0.081001,51.379217,1,19:10:00.000,POINT (533649.7823914199 166210.0471230603)
2020010259380,2020,20,1,29/07/2020,4,3,6,-0.033765,51.521914,2,17:00:00.000,POINT (536510.9203338033 182165.2048463527)
2020010259389,2020,20,1,30/07/2020,5,3,2,-0.074304,51.558737,3,19:05:00.000,POINT (533590.8363299426 186185.2485740933)
2020010259400,2020,20,1,30/07/2020,5,2,6,-0.150766,51.407388,2,20:39:00.000,POINT (528715.8224046739 169217.9527425073)
2020010259404,2020,30,1,30/07/2020,5,3,6,-0.366421,51.60919,2,19:40:00.000,POINT (513216.5355320689 191303.3232247465)
2020010259407,2020,40,1,30/07/2020,5,2,6,-0.170703,51.334751,2,18:10:00.000,POINT (527530.7559547765 161105.7998580356)
2020010259427,2020,30,1,30/07/2020,5,2,6,0.056529,51.403449,1,22:26:00.000,POINT (543144.7427834966 169164.0969956904)
2020010259439,2020,20,1,31/07/2020,6,3,6,-0.120575,51.470748,2,07:35:00.000,POINT (530634.7645476888 176317.1320771633)
2020010259450,2020,30,1,28/07/2020,3,3,9,-0.16732,51.483538,2,08:30:00.000,POINT (527352.6746968011 177657.136268697)
2020010259456,2020,30,1,30/07/2020,5,3,6,-0.020242,51.407234,2,18:20:00.000,POINT (537793.810472155 169437.9560459783)
2020010259471,2020,30,1,31/07/2020,6,2,6,-0.287982,51.469786,2,09:00:00.000,POINT (519010.5830063479 175925.0409313074)
2020010259484,2020,30,1,31/07/2020,6,3,6,-0.209005,51.506223,2,09:45:00.000,POINT (524396.6816668137 180108.182441302)
2020010259497,2020,30,1,31/07/2020,6,2,3,-0.175165,51.54348,2,12:10:00.000,POINT (526641.7705244567 184309.3324305624)
2020010259503,2020,20,1,29/07/2020,4,3,6,-0.110127,51.551029,2,21:28:00.000,POINT (531129.8480405656 185263.3140256429)
2020010259519,2020,30,1,30/07/2020,5,2,6,-0.163007,51.461106,2,19:00:00.000,POINT (527714.7135322293 175170.1283326077)
2020010259532,2020,30,1,31/07/2020,6,2,6,-0.313495,51.616832,2,18:30:00.000,POINT (516861.6357320987 192236.4043789253)
2020010259543,2020,20,1,31/07/2020,6,3,7,-0.096228,51.562638,2,15:35:00.000,POINT (532059.8430398995 186579.2679122647)
2020010259562,2020,30,1,31/07/2020,6,3,6,-0.161061,51.434996,2,17:35:00.000,POINT (527922.7865015999 172270.0138646906)
2020010259580,2020,30,1,30/07/2020,5,3,6,-0.12517,51.470003,2,13:15:00.000,POINT (530317.7588383683 176226.1052703293)
2020010259588,2020,20,1,31/07/2020,6,3,3,-0.076123,51.523489,2,23:00:00.000,POINT (533567.835205664 182262.2382241747)
2020010259604,2020,30,1,31/07/2020,6,3,6,-0.003612,51.579839,2,11:20:00.000,POINT (538426.878886849 188663.2407205585)
2020010259632,2020,20,1,30/07/2020,5,3,6,-0.145196,51.455133,2,17:20:00.000,POINT (528968.7905650609 174537.098406123)
2020010259681,2020,30,1,22/07/2020,4,3,9,0.049201,51.455601,2,17:30:00.000,POINT (542472.8583159213 174949.0958831417)
2020010259681,2020,30,1,22/07/2020,4,3,9,0.049201,51.455601,2,17:30:00.000,POINT (542472.8583159213 174949.0958831417)
2020010259686,2020,20,1,31/07/2020,6,3,2,-0.164509,51.404978,2,14:42:00.000,POINT (527766.7435864398 168925.9292767136)
2020010259692,2020,20,1,01/08/2020,7,3,6,-0.094559,51.539743,2,11:00:00.000,POINT (532241.8487353746 184036.2722597145)
2020010259708,2020,20,1,01/08/2020,7,3,1,-0.062214,51.447351,3,14:00:00.000,POINT (534756.8137368667 173820.9941946708)
2020010259708,2020,20,1,01/08/2020,7,3,1,-0.062214,51.447351,3,14:00:00.000,POINT (534756.8137368667 173820.9941946708)
2020010259713,2020,30,1,31/07/2020,6,3,6,-0.036362,51.675542,2,17:10:00.000,POINT (535871.8000055666 199244.3570616319)
2020010259733,2020,20,1,01/08/2020,7,3,6,-0.05355,51.440256,2,15:45:00.000,POINT (535379.8040747204 173047.9836328164)
2020010259742,2020,20,1,01/08/2020,7,2,6,-0.26699,51.434784,1,17:10:00.000,POINT (520560.64440574 172066.959037289)
2020010259748,2020,20,1,01/08/2020,7,3,6,-0.115895,51.461311,2,18:59:00.000,POINT (530986.7944801587 175276.0663528896)
2020010259752,2020,20,1,31/07/2020,6,3,2,-0.052965,51.510813,2,20:25:00.000,POINT (535211.816018114 180895.1289712913)
2020010259788,2020,30,1,01/08/2020,7,3,1,-0.406769,51.437065,2,22:30:00.000,POINT (510839.4672313678 172100.0863256142)
2020010259795,2020,30,1,01/08/2020,7,3,3,0.01346,51.59907,2,18:00:00.000,POINT (539550.78870217 190834.2163843653)
2020010259819,2020,30,1,01/08/2020,7,3,1,0.045848,51.398968,2,15:35:00.000,POINT (542415.7722841211 168645.0223523065)
2020010259826,2020,30,1,02/08/2020,1,3,1,-0.341915,51.405123,2,10:46:00.000,POINT (515427.4568614549 168647.9971847198)
2020010259830,2020,20,1,26/07/2020,1,2,6,0.002163,51.587762,2,17:00:00.000,POINT (538802.8637028789 189555.2418309968)
2020010259833,2020,30,1,02/08/2020,1,3,6,-0.362163,51.587063,2,11:47:00.000,POINT (513566.4993772711 188849.2186439111)
2020010259844,2020,30,1,02/08/2020,1,3,6,-0.254393,51.46519,2,12:15:00.000,POINT (521355.6430840029 175469.0185412262)
2020010259854,2020,20,1,02/08/2020,1,3,6,-0.341401,51.405394,2,13:17:00.000,POINT (515462.5248668593 168678.9424147015)
2020010259866,2020,30,1,02/08/2020,1,3,6,-0.175776,51.551654,2,11:30:00.000,POINT (526576.7346758983 185217.2636458161)
2020010259881,2020,20,1,01/08/2020,7,2,6,-0.069675,51.531089,2,15:55:00.000,POINT (533992.8375767416 183119.1609767351)
2020010259882,2020,30,1,02/08/2020,1,3,7,-0.303649,51.374935,2,16:08:00.000,POINT (518166.6177861459 165351.8776946288)
2020010259886,2020,20,1,02/08/2020,1,3,2,-0.083198,51.486834,2,14:50:00.000,POINT (533183.7926163372 178173.2210993383)
2020010259887,2020,30,1,31/07/2020,6,3,7,-0.18965,51.477923,2,19:20:00.000,POINT (525817.698351657 176994.1537766093)
2020010259893,2020,30,1,30/07/2020,5,3,6,-0.014955,51.510608,1,09:00:00.000,POINT (537849.9170713519 180943.1888214577)
2020010259967,2020,30,1,03/08/2020,2,3,6,-0.152654,51.527795,2,08:12:00.000,POINT (528246.7413839353 182604.271836184)
2020010259971,2020,20,1,02/08/2020,1,2,3,-0.001015,51.604164,2,15:00:00.000,POINT (538532.8366158664 191373.1693960245)
2020010259985,2020,20,1,24/07/2020,6,3,9,-0.086599,51.537338,2,08:27:00.000,POINT (532800.8356065931 183783.235844571)
2020010259987,2020,30,1,12/07/2020,1,3,6,-0.103053,51.542516,2,14:30:00.000,POINT (531644.8293872376 184329.3320359738)
2020010259996,2020,20,1,03/08/2020,2,3,6,-0.354704,51.518167,2,10:00:00.000,POINT (514255.5571127761 181199.08558517)
2020010260008,2020,20,1,02/08/2020,1,3,6,-0.015305,51.466773,2,13:30:00.000,POINT (537957.7882635857 176068.0144051543)
2020010260010,2020,30,1,22/07/2020,4,3,9,-0.28326,51.520768,2,11:15:00.000,POINT (519205.5899051249 181602.1887635657)
2020010260019,2020,30,1,02/08/2020,1,3,6,-0.163575,51.528668,2,15:00:00.000,POINT (527486.7752932428 182682.2838337597)
2020010260027,2020,20,1,03/08/2020,2,2,3,-0.19166,51.539949,2,15:10:00.000,POINT (525507.6995452275 183888.2651413876)
2020010260032,2020,40,1,31/07/2020,6,3,6,-0.110437,51.551205,2,12:35:00.000,POINT (531107.8505265885 185282.3306567848)
2020010260038,2020,30,1,03/08/2020,2,3,2,-0.115786,51.528926,2,16:00:00.000,POINT (530800.8243716897 182795.254591207)
2020010260078,2020,30,1,03/08/2020,2,3,6,-0.167073,51.463822,2,14:04:00.000,POINT (527424.7060442701 175465.0794521334)
2020010260085,2020,20,1,03/08/2020,2,2,6,-0.058928,51.563762,2,15:00:00.000,POINT (534641.8165378638 186772.2211377216)
2020010260098,2020,20,1,03/08/2020,2,3,6,-0.015819,51.465874,2,16:45:00.000,POINT (537924.7967320229 175967.0771447495)
2020010260100,2020,20,1,03/08/2020,2,3,6,-0.125476,51.576976,2,17:56:00.000,POINT (529991.7603833515 188121.3503664056)
2020010260103,2020,20,1,03/08/2020,2,3,2,-0.068954,51.592083,2,19:10:00.000,POINT (533863.746325088 189903.2259800223)
2020010260107,2020,20,1,03/08/2020,2,3,1,-0.41196,51.523839,2,19:53:00.000,POINT (510269.3929401627 181742.1024538468)
2020010260108,2020,30,1,03/08/2020,2,3,6,-0.156711,51.47553,2,17:20:00.000,POINT (528111.6957320301 176785.1116945695)
2020010260113,2020,20,1,03/08/2020,2,2,2,-0.306728,51.435967,2,18:59:00.000,POINT (517795.5384645746 172133.93163833)
2020010260115,2020,20,1,31/07/2020,6,3,6,-0.150061,51.571116,2,19:40:00.000,POINT (528304.7651037078 187426.304289367)
2020010260118,2020,20,1,03/08/2020,2,3,2,-0.090468,51.5541,2,20:10:00.000,POINT (532483.8636508414 185640.2189000077)
2020010260123,2020,30,1,03/08/2020,2,3,6,0.105786,51.424975,2,17:50:00.000,POINT (546501.8381691383 171655.0382170366)
2020010260146,2020,30,1,03/08/2020,2,3,6,0.276873,51.557798,2,10:30:00.000,POINT (557935.901981229 186780.2756691336)
2020010260165,2020,20,1,04/08/2020,3,3,6,-0.120895,51.518999,2,08:30:00.000,POINT (530474.801347981 181682.2228380739)
2020010260168,2020,30,1,04/08/2020,3,3,6,0.174837,51.516747,2,09:01:00.000,POINT (550998.9881540356 182000.1511881328)
2020010260170,2020,20,1,04/08/2020,3,3,6,-0.040185,51.530852,2,08:23:00.000,POINT (536038.926908055 183147.1840579859)
2020010260188,2020,30,1,03/08/2020,2,3,2,-0.302662,51.444326,2,16:30:00.000,POINT (518056.610983143 173070.0302625941)
2020010260204,2020,20,1,24/07/2020,6,3,6,-0.241395,51.515661,2,16:20:00.000,POINT (522123.6660462681 181103.2306429063)
2020010260207,2020,30,1,04/08/2020,3,3,6,-0.296709,51.606059,1,12:45:00.000,POINT (518051.6542535157 191065.3162094575)
2020010260215,2020,30,1,04/08/2020,3,3,6,-0.150421,51.467967,2,13:27:00.000,POINT (528569.7410748211 175955.0972533224)
2020010260231,2020,30,1,17/07/2020,6,3,6,-0.342245,51.610362,1,07:00:00.000,POINT (514887.5806961898 191471.3488451801)
2020010260237,2020,20,1,01/08/2020,7,3,6,-0.04689,51.548023,2,18:15:00.000,POINT (535522.8957243719 185044.2108605031)
2020010260249,2020,30,1,03/08/2020,2,3,9,-0.361571,51.564997,2,14:10:00.000,POINT (513662.4915686146 186396.2274035677)
2020010260274,2020,20,1,04/08/2020,3,3,6,-0.024056,51.570024,2,04:30:00.000,POINT (537039.9333315855 187533.3033724702)
2020010260278,2020,20,1,04/08/2020,3,2,6,-0.202535,51.472177,2,16:58:00.000,POINT (524938.6412098064 176333.1327825942)
2020010260285,2020,20,1,04/08/2020,3,2,1,-0.084855,51.541779,2,15:40:00.000,POINT (532908.8519898111 184280.2546429046)
2020010260286,2020,30,1,04/08/2020,3,3,1,-0.192407,51.577855,2,16:20:00.000,POINT (525351.7170423525 188102.3296237182)
2020010260292,2020,30,1,04/08/2020,3,3,6,-0.104911,51.507168,2,18:20:00.000,POINT (531617.7999294178 180395.1753855112)
2020010260308,2020,30,1,04/08/2020,3,3,3,-0.063724,51.473923,2,21:00:00.000,POINT (534573.7650045365 176773.0710378774)
2020010260320,2020,30,1,04/08/2020,3,3,6,-0.321237,51.580065,2,14:20:00.000,POINT (516419.5508618662 188135.2936903197)
2020010260324,2020,20,1,04/08/2020,3,2,3,-0.162138,51.434339,2,17:00:00.000,POINT (527849.7617860942 172195.0753187095)
2020010260335,2020,30,1,04/08/2020,3,3,3,-0.053085,51.520492,2,18:26:00.000,POINT (535174.8532381116 181971.2361784436)
2020010260339,2020,20,1,04/08/2020,3,2,6,-0.08253,51.599167,1,22:41:00.000,POINT (532902.7275961526 190666.2437655811)
2020010260357,2020,30,1,05/08/2020,4,3,2,-0.208464,51.506422,2,05:14:00.000,POINT (524433.6841614592 180131.2309735614)
2020010260365,2020,20,1,05/08/2020,4,2,2,-0.332567,51.441536,2,08:00:00.000,POINT (515985.4944727012 172712.0430158835)
2020010260386,2020,20,1,05/08/2020,4,3,6,-0.261057,51.469786,2,10:40:00.000,POINT (520880.6223316208 175969.1026935706)
2020010260403,2020,30,1,05/08/2020,4,2,6,-0.196063,51.474173,2,10:35:00.000,POINT (525382.6494950501 176566.1484960334)
2020010260429,2020,30,1,05/08/2020,4,3,6,0.019514,51.580585,2,08:45:00.000,POINT (540026.8439031519 188790.2030889515)
2020010260430,2020,30,1,05/08/2020,4,3,2,-0.163263,51.474455,2,12:52:00.000,POINT (527659.697636293 176654.1343684329)
2020010260438,2020,20,1,05/08/2020,4,3,6,-0.070909,51.598761,2,14:10:00.000,POINT (533708.733278415 190642.271535249)
2020010260441,2020,30,1,05/08/2020,4,3,3,-0.206188,51.482556,2,08:50:00.000,POINT (524656.6667917809 177481.0979628731)
